Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,30,000,00000,GOA,087000,87 MIRI/MISHING,3,3,0,1,1,0,2,2,0
C0116,30,000,00000,GOA,087003, Miri/Mishing,3,3,0,1,1,0,2,2,0
C0116,30,000,00000,GOA,088000,88 MISHMI ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,088999,88 Others ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,091000,91 MUNDA,71,44,27,54,30,24,17,14,3
C0116,30,000,00000,GOA,091009, Munda,70,43,27,54,30,24,16,13,3
C0116,30,000,00000,GOA,091999,91 Others ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,092000,92 MUNDARI ,71,51,20,8,4,4,63,47,16
C0116,30,000,00000,GOA,092005, Mundari,71,51,20,8,4,4,63,47,16
C0116,30,000,00000,GOA,094000,94 NISSI/DAFLA ,2,1,1,0,0,0,2,1,1
C0116,30,000,00000,GOA,094007, Nissi/Dafla,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,094008, Tagin,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,096000,96 PAITE,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,096002, Paite,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,097000,97 PARJI ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,097001, Dhurwa,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,104000,104 RENGMA ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,104001, Rengma,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,105000,105 SANGTAM ,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,105004, Sangtam,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,106000,106 SAVARA,8,6,2,0,0,0,8,6,2
C0116,30,000,00000,GOA,106004, Savara,3,3,0,0,0,0,3,3,0
C0116,30,000,00000,GOA,106999,106 Others ,5,3,2,0,0,0,5,3,2
C0116,30,000,00000,GOA,107000,107 SEMA,4,2,2,0,0,0,4,2,2
C0116,30,000,00000,GOA,107002, Sema,4,2,2,0,0,0,4,2,2
C0116,30,000,00000,GOA,108000,108 SHERPA ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,108001, Sherpa,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,111000,111 TAMANG ,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,111001, Tamang,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,112000,112 TANGKHUL ,14,7,7,10,4,6,4,3,1
C0116,30,000,00000,GOA,112008, Tangkhul,14,7,7,10,4,6,4,3,1
C0116,30,000,00000,GOA,113000,113 TANGSA,4,3,1,1,1,0,3,2,1
C0116,30,000,00000,GOA,113999,113 Others,4,3,1,1,1,0,3,2,1
C0116,30,000,00000,GOA,115000,115 TIBETAN ,53,28,25,2,0,2,51,28,23
C0116,30,000,00000,GOA,115008, Tibetan,53,28,25,2,0,2,51,28,23
C0116,30,000,00000,GOA,116000,116 TRIPURI ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,116014, Tripuri,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,117000,117 TULU ,929,495,434,144,85,59,785,410,375
C0116,30,000,00000,GOA,117009, Tulu,912,483,429,134,76,58,778,407,371
C0116,30,000,00000,GOA,117999,117 Others ,17,12,5,10,9,1,7,3,4
C0116,30,000,00000,GOA,120000,120 YIMCHUNGRE,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,120001, Chirr,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,121000,121 ZELIANG ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,121001, Zeliang,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,124000,124 OTHERS,1873,1197,676,376,191,185,1497,1006,491
C0116,30,585,00000,North Goa,001000,1 ASSAMESE,634,538,96,164,140,24,470,398,72
