Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,024999,24 Others,4,4,0,0,0,0,4,4,0
C0116,28,000,00000,ANDHRA PRADESH,025000,25 ANAL ,2,1,1,0,0,0,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,025001, Anal,2,1,1,0,0,0,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,026000,26 ANGAMI ,19,7,12,2,0,2,17,7,10
C0116,28,000,00000,ANDHRA PRADESH,026002, Angami,10,5,5,1,0,1,9,5,4
C0116,28,000,00000,ANDHRA PRADESH,026999,26 Others,9,2,7,1,0,1,8,2,6
C0116,28,000,00000,ANDHRA PRADESH,027000,27 AO ,29,16,13,0,0,0,29,16,13
C0116,28,000,00000,ANDHRA PRADESH,027001, Ao,22,14,8,0,0,0,22,14,8
C0116,28,000,00000,ANDHRA PRADESH,027003, Chungli,3,2,1,0,0,0,3,2,1
C0116,28,000,00000,ANDHRA PRADESH,027999,27 Others,4,0,4,0,0,0,4,0,4
C0116,28,000,00000,ANDHRA PRADESH,028000,28 ARABIC/ARBI ,1278,689,589,552,275,277,726,414,312
C0116,28,000,00000,ANDHRA PRADESH,028001, Arabic/Arbi,1278,689,589,552,275,277,726,414,312
C0116,28,000,00000,ANDHRA PRADESH,030000,30 BHILI/BHILODI ,5329,2628,2701,917,445,472,4412,2183,2229
C0116,28,000,00000,ANDHRA PRADESH,030002, Baori,5,2,3,4,1,3,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,030003, Barel,167,91,76,167,91,76,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,030011, Chodhari,4,1,3,0,0,0,4,1,3
C0116,28,000,00000,ANDHRA PRADESH,030015, Dhodia,5,3,2,0,0,0,5,3,2
C0116,28,000,00000,ANDHRA PRADESH,030035, Kokna/Kokni/Kukna,268,127,141,57,24,33,211,103,108
C0116,28,000,00000,ANDHRA PRADESH,030049, Mawchi,4,3,1,0,0,0,4,3,1
